DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_available_inbound_flights,tot_closed_alerts,tot_entries_x,tot_entries_with_alerts,tot_flights_with_alerts,tot_generated_alerts,tot_investigated_entries,tot_investigated_flights,tot_missing_update,tot_negative_outcome,tot_open_alerts,tot_other,tot_relevant_alerts,tot_viewed_not_investigated_flights,DEPARTURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_COUNTRY_CODE,ARRIVAL_CITY,ZONE,n_high_risk,n_medium_risk,alarm_reason_top,tot_entries_y,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,pct_nat_ALB,alert_rate_AFG,pct_nat_AFG,alert_rate_doc_N.D.,alert_rate_doc_Visto,alert_rate_doc_Permesso di soggiorno,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,data_coverage,route,if_anomaly,if_score,lof_anomaly,lof_score,dbscan_anomaly,z_max,z_anomaly,anomaly_votes,anomaly_consensus
DSS,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,Dakar,Senegal,SEN,Roma,5,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,DSS→FCO,0,-0.15220387613409148,1,3.7005812180148574,0,2.8987616303448225,0,1,0
DSS,MXP,0.0,0.0,296.0,188.0,1.0,0.0,291.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,Dakar,Senegal,SEN,Milano,2,0.0,0.0,NO REASON PROVIDED,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,DSS→MXP,0,-8.719089809583469e-05,0,2.1512633936704875,1,8.27658113789362,1,2,1
DTW,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,right_only,DTW→FCO,0,-0.19514925126837657,0,1.4598921915807002,0,1.4946772727499524,0,0,0
DTW,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,DTW→MXP,0,-0.20999168971614496,0,0.9981934632717635,0,0.8066728414995614,0,0,0
DUR,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,right_only,DUR→NAP,0,-0.1892647801306473,0,1.020635270483566,0,2.9676330128610218,0,0,0
DWC,CIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai,Emirati Arabi Uniti,ARE,Roma,5,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,DWC→CIA,0,-0.19812579873020247,0,1.0088690398613442,0,1.830663330879188,0,0,0
DWC,FCO,1.0,0.0,185.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai,Emirati Arabi Uniti,ARE,Roma,5,0.0,0.0,MANUALE,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,DWC→FCO,0,-0.17427639334362377,1,2.440987597562143,0,1.0601430203448836,0,1,0
DWC,MXP,0.0,0.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai,Emirati Arabi Uniti,ARE,Milano,2,1.0,0.0,INTERPOL,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,both,DWC→MXP,0,-0.10901161296076262,1,4.522868885949554,0,4.341238634944471,1,2,1
DWC,PMO,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai,Emirati Arabi Uniti,ARE,Palermo,7,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,DWC→PMO,0,-0.18379353363636663,0,1.864140504640408,0,1.830663330879188,0,0,0
DWC,VCE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai,Emirati Arabi Uniti,ARE,Venezia,4,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,DWC→VCE,0,-0.1902078245731168,0,0.9957482833252655,0,1.830663330879188,0,0,0
DXB,BGY,3.0,0.0,277.0,32.0,1.0,10.0,671.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,Dubai,Emirati Arabi Uniti,ARE,Bergamo,2,0.0,0.0,SDI,45.0,45.0,12.0,20.0,0.26666666666666666,0.26666666666666666,1.0,0.32,0.6,0.0,0.0,0.20833333333333334,0.0,0.1111111111111111,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.3333333333333333,both,DXB→BGY,0,-0.07989443194589957,0,1.1518763247537236,0,2.960573109963418,0,0,0
DXB,BLQ,0.0,47.0,483.0,40.0,0.0,103.0,354.0,2.0,0.0,28.0,0.0,0.0,6.0,2.0,Dubai,Emirati Arabi Uniti,ARE,Bologna,8,0.0,1.0,SDI,25.0,27.0,9.0,15.0,0.3333333333333333,0.3333333333333333,1.08,0.34615384615384615,0.9333333333333333,0.0,0.0,0.25,0.0,0.3333333333333333,0.3,0.1,0.2,0.1,both,DXB→BLQ,0,-0.02269313993078781,0,1.2530007824904184,0,4.759285953184926,1,1,0
DXB,CTA,0.0,18.0,207.0,43.0,0.0,0.0,108.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,Dubai,Emirati Arabi Uniti,ARE,Catania,7,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,DXB→CTA,0,-0.08295102933549509,0,1.4950515781696367,0,2.960573109963418,0,0,0
DXB,FCO,2.0,122.0,850.0,10.0,1.0,114.0,328.0,2.0,0.0,37.0,0.0,0.0,0.0,3.0,Dubai,Emirati Arabi Uniti,ARE,Roma,5,0.0,0.0,NO REASON PROVIDED,45.0,44.0,10.0,26.0,0.22727272727272727,0.22727272727272727,0.9777777777777777,0.25,0.7307692307692307,0.14285714285714285,0.15384615384615385,0.35714285714285715,0.13333333333333333,0.2,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.15789473684210525,both,DXB→FCO,0,-0.060257114583510074,0,1.0156738315790215,0,3.3087182458863564,1,1,0
DXB,LIN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubai,Emirati Arabi Uniti,ARE,Milano,2,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,DXB→LIN,0,-0.1902078245731168,0,0.9957482833252655,0,1.830663330879188,0,0,0
DXB,MXP,0.0,48.0,1047.0,131.0,4.0,64.0,276.0,1.0,0.0,22.0,0.0,0.0,5.0,6.0,Dubai,Emirati Arabi Uniti,ARE,Milano,2,0.0,0.0,NO REASON PROVIDED,63.0,73.0,29.0,38.0,0.3972602739726027,0.3972602739726027,1.1587301587301588,0.4,0.9210526315789473,0.0,0.02631578947368421,0.2564102564102564,0.42857142857142855,0.5,0.2727272727272727,0.13636363636363635,0.3181818181818182,0.09090909090909091,both,DXB→MXP,0,-0.024861983047395952,0,1.1389880564069839,0,3.92259207130156,1,1,0
DXB,NAP,4.0,4.0,444.0,21.0,3.0,30.0,72.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Dubai,Emirati Arabi Uniti,ARE,Napoli,6,0.0,1.0,MANUALE,8.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,DXB→NAP,0,-0.0772743390364461,0,1.2915962234895946,0,4.759285953184926,1,1,0
DXB,PSA,2.0,0.0,0.0,32.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,Dubai,Emirati Arabi Uniti,ARE,Pisa,8,0.0,0.0,NO REASON PROVIDED,5.0,5.0,2.0,4.0,0.4,0.4,1.0,0.4,1.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,both,DXB→PSA,0,-0.06682429824980796,0,1.4821105167317317,0,3.49001034925192,1,1,0
DXB,VCE,3.0,20.0,559.0,74.0,3.0,83.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,2.0,Dubai,Emirati Arabi Uniti,ARE,Venezia,4,0.0,0.0,NO REASON PROVIDED,2.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,DXB→VCE,0,-0.03015767770184352,0,1.1744802640204148,0,2.3996311745755476,0,0,0
EDI,BGY,3.0,0.0,0.0,0.0,2.0,4.0,192.0,3.0,0.0,6.0,0.0,0.0,0.0,4.0,Edinburgh,Regno Unito,GBR,Bergamo,2,0.0,0.0,NSIS,5.0,5.0,1.0,4.0,0.2,0.2,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,both,EDI→BGY,0,-0.07824763240710858,0,1.1607806058732097,0,2.5771076642544473,0,0,0
EDI,CIA,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edinburgh,Regno Unito,GBR,Roma,5,0.0,0.0,NO REASON PROVIDED,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,EDI→CIA,0,-0.17806116916765918,0,1.6888055364204817,0,0.8066728414995614,0,0,0
EDI,MXP,1.0,5.0,295.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,Edinburgh,Regno Unito,GBR,Milano,2,0.0,0.0,INTERPOL,4.0,4.0,1.0,2.0,0.25,0.25,1.0,0.25,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,both,EDI→MXP,0,-0.11725245074416474,0,1.193041428527068,0,3.22789921434132,1,1,0
EDI,NAP,0.0,0.0,0.0,9.0,0.0,0.0,342.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Edinburgh,Regno Unito,GBR,Napoli,6,0.0,0.0,NO REASON PROVIDED,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,both,EDI→NAP,0,-0.12149718541623866,0,1.1477985011702692,0,3.22789921434132,1,1,0
EDI,PMF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edinburgh,Regno Unito,GBR,Parma,8,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,EDI→PMF,0,-0.19370031935681048,0,1.1441969702512522,0,1.830663330879188,0,0,0
EDI,TRN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edinburgh,Regno Unito,GBR,Torino,1,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,EDI→TRN,0,-0.19370031935681048,0,1.1441969702512522,0,1.830663330879188,0,0,0
EDI,VCE,2.0,0.0,315.0,4.0,0.0,15.0,465.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Edinburgh,Regno Unito,GBR,Venezia,4,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,EDI→VCE,0,-0.1094424140462697,0,1.4458488100250002,0,1.830663330879188,0,0,0
ELQ,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right_only,ELQ→FCO,0,-0.19062186215143417,0,0.9962706254183222,0,2.5771076642544473,0,0,0
EMA,BGY,2.0,0.0,179.0,27.0,0.0,0.0,169.0,0.0,0.0,16.0,0.0,2.0,0.0,1.0,Derby,Regno Unito,GBR,Bergamo,2,0.0,0.0,NO REASON PROVIDED,10.0,10.0,2.0,6.0,0.2,0.2,1.0,0.2222222222222222,0.8333333333333334,0.0,0.0,0.25,0.0,0.0,0.4,0.2,0.2,0.2,both,EMA→BGY,0,-0.0766995304926173,0,1.4688465989951731,0,4.514592892773089,1,1,0
EMA,CIA,0.0,0.0,134.0,0.0,3.0,0.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Derby,Regno Unito,GBR,Roma,5,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,EMA→CIA,0,-0.1432904402938715,0,1.6705229836468731,0,1.830663330879188,0,0,0
EMA,TRN,1.0,0.0,0.0,0.0,0.0,0.0,183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Derby,Regno Unito,GBR,Torino,1,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,EMA→TRN,0,-0.16215458498571322,0,1.730039508495425,0,1.830663330879188,0,0,0
ESB,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right_only,ESB→FCO,0,-0.19062186215143417,0,0.9962706254183222,0,2.5771076642544473,0,0,0
ESB,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,ESB→MXP,0,-0.1753671609302821,0,1.069249810651744,0,3.154159415409377,1,1,0
EVN,FCO,1.0,0.0,232.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Yerevan,Armenia,ARM,Roma,5,0.0,0.0,NSIS,3.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,both,EVN→FCO,0,-0.05717100267873887,0,1.285140557176152,0,2.685730640586978,0,0,0
EVN,MXP,0.0,6.0,155.0,6.0,2.0,5.0,228.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Yerevan,Armenia,ARM,Milano,2,0.0,0.0,NO REASON PROVIDED,4.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,both,EVN→MXP,0,-0.12233546153485203,0,1.061038126815175,0,1.733633864313729,0,0,0
EVN,VCE,0.0,0.0,90.0,0.0,0.0,20.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,Yerevan,Armenia,ARM,Venezia,4,0.0,0.0,SDI,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,both,EVN→VCE,0,-0.04535521383769514,0,1.3213295219546555,0,3.7845580338344367,1,1,0
EWR,FCO,1.0,3.0,538.0,14.0,4.0,15.0,499.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,Newark,Stati Uniti,USA,Roma,5,1.0,0.0,INTERPOL,11.0,9.0,6.0,8.0,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,both,EWR→FCO,0,-0.02669559998577986,0,1.2709302380688492,0,4.341238634944471,1,1,0
EWR,MXP,2.0,6.0,870.0,2.0,1.0,21.0,761.0,2.0,0.0,8.0,0.0,0.0,0.0,5.0,Newark,Stati Uniti,USA,Milano,2,0.0,0.0,MANUALE,30.0,32.0,9.0,20.0,0.28125,0.28125,1.0666666666666667,0.2413793103448276,0.85,0.0,0.0,0.0,0.6,0.4,0.1,0.2,0.3,0.2,both,EWR→MXP,0,-0.09152447854101153,0,1.009083281409294,0,2.1052479505922563,0,0,0
EWR,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,right_only,EWR→VCE,0,-0.14105401996007116,0,1.246380622702226,0,2.252604304247053,0,0,0
EZE,FCO,3.0,11.0,1028.0,0.0,1.0,0.0,2142.0,5.0,0.0,10.0,0.0,0.0,0.0,4.0,Buenos Aires,Argentina,ARG,Roma,5,2.0,0.0,TSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,EZE→FCO,0,-0.025875313932556154,0,1.7247636129658281,0,7.005895921231695,1,1,0
EZE,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,right_only,EZE→LIN,0,-0.1835963143367923,0,1.0122609858743499,0,3.22789921434132,1,1,0
EZE,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,EZE→VCE,0,-0.20999168971614496,0,0.9981934632717635,0,0.8066728414995614,0,0,0
FAB,BZO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farnborough,Regno Unito,GBR,Bolzano,4,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,FAB→BZO,0,-0.19370031935681048,0,1.1441969702512522,0,1.830663330879188,0,0,0
FAB,LIN,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farnborough,Regno Unito,GBR,Milano,2,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,FAB→LIN,0,-0.1794530461348957,0,1.265710844335953,0,1.830663330879188,0,0,0
FAB,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Farnborough,Regno Unito,GBR,Milano,2,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,FAB→MXP,0,-0.19302265535857122,0,1.3331337135502,0,1.830663330879188,0,0,0
FAB,OLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Farnborough,Regno Unito,GBR,Olbia,5,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,FAB→OLB,0,-0.17870976006226502,0,1.6352315157573059,0,1.830663330879188,0,0,0
FEZ,BGY,0.0,25.0,189.0,19.0,1.0,141.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,Fes,Marocco,MAR,Bergamo,2,0.0,0.0,INTERPOL,2.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,both,FEZ→BGY,0,-0.07120735749043,0,1.245640149846538,0,2.6194867290862773,0,0,0
FIH,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,right_only,FIH→FCO,0,-0.11880679258822596,0,1.23055489153236,0,2.9676330128610218,0,0,0
FLL,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,right_only,FLL→MXP,0,-0.1873933280085036,0,1.0207368238117716,0,3.0650540606105423,1,1,0
FRA,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,right_only,FRA→FCO,0,-0.06012140228061963,0,1.2860007082623477,0,3.9673363010005116,1,1,0
FRU,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,right_only,FRU→BLQ,0,-0.14053816671420694,0,1.157466652265387,0,2.685730640586978,0,0,0
FUK,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,right_only,FUK→FCO,0,-0.1835963143367923,0,1.0122609858743499,0,3.22789921434132,1,1,0
GIG,FCO,1.0,0.0,519.0,0.0,2.0,11.0,511.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,Rio de Janeiro,Brasile,BRA,Roma,5,1.0,0.0,NO REASON PROVIDED,5.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,GIG→FCO,0,-0.08088484874888874,0,1.5055771859806115,0,4.341238634944471,1,1,0
GIG,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,3.0,2.0,2.0,0.6666666666666666,0.6666666666666666,1.5,0.6666666666666666,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,right_only,GIG→LIN,0,-0.10928044383084312,0,1.3247237597766843,0,3.22789921434132,1,1,0
GLA,FCO,1.0,0.0,173.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Glasgow,Regno Unito,GBR,Roma,5,0.0,0.0,NO REASON PROVIDED,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,both,GLA→FCO,0,-0.15131038738653746,0,1.0438830107287576,0,2.9676330128610218,0,0,0
GLA,TRN,1.0,0.0,0.0,2.0,0.0,0.0,165.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Glasgow,Regno Unito,GBR,Torino,1,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,GLA→TRN,0,-0.15500570431306177,0,1.7855099798111382,0,1.830663330879188,0,0,0
GLA,VRN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Glasgow,Regno Unito,GBR,Verona,4,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,GLA→VRN,0,-0.17845323303294225,0,1.4890505759105268,0,1.830663330879188,0,0,0
GRU,FCO,4.0,8.0,1843.0,19.0,3.0,11.0,1112.0,2.0,0.0,17.0,1.0,0.0,1.0,2.0,Sao Paulo,Brasile,BRA,Roma,5,0.0,0.0,NO REASON PROVIDED,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,GRU→FCO,0,-0.04705556846255343,0,1.8500051773250483,1,7.7882220482157125,1,2,1
GRU,FLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,right_only,GRU→FLR,0,-0.1892647801306473,0,1.020635270483566,0,2.9676330128610218,0,0,0
GRU,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,GRU→LIN,0,-0.16327724579903985,0,1.0541443826506882,0,2.685730640586978,0,0,0
