DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_available_inbound_flights,tot_closed_alerts,tot_entries_x,tot_entries_with_alerts,tot_flights_with_alerts,tot_generated_alerts,tot_investigated_entries,tot_investigated_flights,tot_missing_update,tot_negative_outcome,tot_open_alerts,tot_other,tot_relevant_alerts,tot_viewed_not_investigated_flights,DEPARTURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_COUNTRY_CODE,ARRIVAL_CITY,ZONE,n_high_risk,n_medium_risk,alarm_reason_top,tot_entries_y,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,pct_nat_ALB,alert_rate_AFG,pct_nat_AFG,alert_rate_Unknown,pct_nat_Unknown,alert_rate_doc_Visto,alert_rate_doc_Permesso di soggiorno,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,route
RMF,FCO,0.0,0.0,184.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marsa Alam,Egitto,EGY,Roma,5,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMF→FCO
RMF,MXP,1.0,5.0,303.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Marsa Alam,Egitto,EGY,Milano,2,1.0,1.0,MANUALE,27.0,26.0,12.0,10.0,0.46153846153846156,0.46153846153846156,0.9629629629629629,0.46153846153846156,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,RMF→MXP
RMF,NAP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Marsa Alam,Egitto,EGY,Napoli,6,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMF→NAP
RMF,VRN,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Marsa Alam,Egitto,EGY,Verona,4,0.0,0.0,MANUALE,6.0,9.0,0.0,3.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,RMF→VRN
RMO,BGY,0.0,0.0,108.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Chisinau,Moldavia,MDA,Bergamo,2,0.0,0.0,INTERPOL,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RMO→BGY
RMO,BLQ,1.0,10.0,381.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,Chisinau,Moldavia,MDA,Bologna,8,0.0,0.0,MANUALE,6.0,6.0,2.0,6.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,0.25,0.25,RMO→BLQ
RMO,FCO,2.0,0.0,185.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Chisinau,Moldavia,MDA,Roma,5,0.0,0.0,NO REASON PROVIDED,2.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,RMO→FCO
RMO,LIN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chisinau,Moldavia,MDA,Milano,2,0.0,0.0,NSIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMO→LIN
RMO,MXP,0.0,14.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Chisinau,Moldavia,MDA,Milano,2,0.0,0.0,NO REASON PROVIDED,3.0,3.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,RMO→MXP
RMO,PMF,0.0,0.0,137.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,Chisinau,Moldavia,MDA,Parma,8,0.0,0.0,NSIS,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RMO→PMF
RMO,VCE,0.0,11.0,141.0,0.0,1.0,34.0,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Chisinau,Moldavia,MDA,Venezia,4,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMO→VCE
RMO,VRN,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Chisinau,Moldavia,MDA,Verona,4,0.0,0.0,SDI,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMO→VRN
RUH,CIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riyadh,Arabia Saudita,SAU,Roma,5,0.0,0.0,NSIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RUH→CIA
RUH,FCO,3.0,0.0,253.0,2.0,1.0,0.0,460.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,Riyadh,Arabia Saudita,SAU,Roma,5,0.0,0.0,NO REASON PROVIDED,27.0,24.0,4.0,13.0,0.16666666666666666,0.16666666666666666,0.8888888888888888,0.047619047619047616,0.7692307692307693,1.0,0.07692307692307693,1.0,0.15384615384615385,0.0,0.0,0.5,0.25,0.125,0.0,RUH→FCO
RUH,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riyadh,Arabia Saudita,SAU,Milano,2,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RUH→LIN
RUH,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,RUH→MXP
RUH,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RUH→NAP
RUH,PSA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riyadh,Arabia Saudita,SAU,Pisa,8,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RUH→PSA
RUH,VCE,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riyadh,Arabia Saudita,SAU,Venezia,4,0.0,0.0,SDI,2.0,2.0,5.0,2.0,2.5,1.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,RUH→VCE
SAW,BGY,1.0,37.0,1405.0,48.0,8.0,28.0,1008.0,2.0,0.0,27.0,0.0,0.0,5.0,4.0,Istanbul,Turchia,TUR,Bergamo,2,0.0,0.0,MANUALE,147.0,153.0,78.0,78.0,0.5098039215686274,0.5098039215686274,1.0408163265306123,0.46153846153846156,0.6282051282051282,0.7297297297297297,0.2948717948717949,0.3,0.0641025641025641,1.0,0.37037037037037035,0.22950819672131148,0.26229508196721313,0.18032786885245902,0.14754098360655737,SAW→BGY
SAW,BLQ,4.0,7.0,677.0,8.0,5.0,14.0,712.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,Istanbul,Turchia,TUR,Bologna,8,0.0,0.0,NO REASON PROVIDED,65.0,65.0,30.0,31.0,0.46153846153846156,0.46153846153846156,1.0,0.5952380952380952,0.5483870967741935,0.3333333333333333,0.22580645161290322,0.18181818181818182,0.12903225806451613,0.38461538461538464,0.21428571428571427,0.25,0.3125,0.1875,0.0625,SAW→BLQ
SAW,FCO,7.0,28.0,984.0,28.0,8.0,44.0,864.0,3.0,0.0,25.0,1.0,0.0,2.0,6.0,Istanbul,Turchia,TUR,Roma,5,0.0,0.0,SDI,128.0,129.0,56.0,75.0,0.43410852713178294,0.43410852713178294,1.0078125,0.4657534246575342,0.56,0.425531914893617,0.37333333333333335,0.16666666666666666,0.04,0.29411764705882354,0.28,0.14545454545454545,0.2,0.12727272727272726,0.21818181818181817,SAW→FCO
SAW,VCE,2.0,0.0,184.0,9.0,1.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Istanbul,Turchia,TUR,Venezia,4,1.0,0.0,INTERPOL,31.0,32.0,2.0,14.0,0.0625,0.0625,1.032258064516129,0.2,0.2857142857142857,0.037037037037037035,0.7142857142857143,0.0,0.0,1.0,0.0625,0.3,0.2,0.3,0.1,SAW→VCE
SDU,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SDU→MXP
SGN,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SGN→FCO
SGN,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SGN→MXP
SHJ,BGY,1.0,0.0,189.0,26.0,0.0,57.0,148.0,1.0,0.0,48.0,0.0,0.0,0.0,4.0,Sharjah,Emirati Arabi Uniti,ARE,Bergamo,2,0.0,0.0,TSC,54.0,56.0,5.0,15.0,0.08928571428571429,0.08928571428571429,1.037037037037037,0.38461538461538464,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.18181818181818182,0.2727272727272727,SHJ→BGY
SID,FCO,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Sal,Capo Verde,CPV,Roma,5,0.0,0.0,NSIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SID→FCO
SID,MXP,2.0,0.0,20.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sal,Capo Verde,CPV,Milano,2,0.0,0.0,NSIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SID→MXP
SID,VRN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sal,Capo Verde,CPV,Verona,4,0.0,0.0,TSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SID→VRN
SIN,FCO,0.0,0.0,171.0,0.0,0.0,0.0,185.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,Singapore,Singapore,SGP,Roma,5,0.0,0.0,NSIS,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,SIN→FCO
SIN,MXP,0.0,0.0,725.0,5.0,2.0,7.0,686.0,2.0,0.0,5.0,0.0,0.0,1.0,3.0,Singapore,Singapore,SGP,Milano,2,0.0,0.0,MANUALE,2.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,SIN→MXP
SJJ,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJJ→FCO
SKG,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SKG→BLQ
SKG,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SKG→FCO
SKP,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,6.0,6.0,1.0,4.0,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,SKP→BLQ
SKP,FCO,1.0,0.0,184.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,2.0,Skopje,Macedonia,MKD,Roma,5,0.0,0.0,NSIS,19.0,6.0,6.0,11.0,1.0,1.0,0.3157894736842105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.0,0.3,0.3,SKP→FCO
SKP,MXP,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,Skopje,Macedonia,MKD,Milano,2,0.0,0.0,MANUALE,13.0,14.0,3.0,9.0,0.21428571428571427,0.21428571428571427,1.0769230769230769,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.125,SKP→MXP
SKP,VCE,0.0,0.0,0.0,31.0,0.0,0.0,318.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Skopje,Macedonia,MKD,Venezia,4,0.0,0.0,MANUALE,7.0,7.0,3.0,7.0,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.8571428571428571,0.0,0.0,1.0,0.14285714285714285,0.0,1.0,0.2,0.0,0.4,0.2,SKP→VCE
SKT,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SKT→BGY
SLL,MXP,0.0,0.0,0.0,0.0,1.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salalah,Oman,OMN,Milano,2,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLL→MXP
SLL,VRN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salalah,Oman,OMN,Verona,4,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLL→VRN
SMF,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMF→MXP
SOF,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,SOF→BLQ
SPX,FCO,2.0,17.0,743.0,19.0,2.0,18.0,179.0,0.0,0.0,29.0,0.0,0.0,0.0,3.0,Giza,Egitto,EGY,Roma,5,0.0,0.0,NO REASON PROVIDED,23.0,23.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,SPX→FCO
SPX,MXP,1.0,67.0,344.0,59.0,0.0,75.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,2.0,Giza,Egitto,EGY,Milano,2,0.0,0.0,NO REASON PROVIDED,14.0,14.0,7.0,5.0,0.5,0.5,1.0,0.625,0.8,0.0,0.0,0.3333333333333333,0.2,2.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,SPX→MXP
SSA,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,4.0,1.0,1.0,0.25,0.25,4.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,SSA→MXP
SSH,BGY,1.0,0.0,0.0,5.0,1.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sharm El Sheikh,Egitto,EGY,Bergamo,2,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH→BGY
SSH,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sharm El Sheikh,Egitto,EGY,Bologna,8,0.0,0.0,NSIS,17.0,17.0,5.0,8.0,0.29411764705882354,0.29411764705882354,1.0,0.29411764705882354,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,SSH→BLQ
SSH,BRI,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sharm El Sheikh,Egitto,EGY,Bari,9,0.0,0.0,MANUALE,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SSH→BRI
SSH,CTA,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sharm El Sheikh,Egitto,EGY,Catania,7,0.0,0.0,MANUALE,3.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,SSH→CTA
SSH,FCO,1.0,0.0,565.0,0.0,4.0,0.0,175.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,Sharm El Sheikh,Egitto,EGY,Roma,5,0.0,1.0,MANUALE,22.0,15.0,12.0,13.0,0.8,0.8,0.6818181818181818,0.6153846153846154,0.8461538461538461,0.0,0.0,2.0,0.15384615384615385,1.6666666666666667,0.0,0.1,0.2,0.2,0.4,SSH→FCO
SSH,MXP,7.0,69.0,598.0,46.0,6.0,115.0,402.0,5.0,0.0,28.0,0.0,0.0,0.0,7.0,Sharm El Sheikh,Egitto,EGY,Milano,2,0.0,0.0,SDI,93.0,94.0,37.0,47.0,0.39361702127659576,0.39361702127659576,1.010752688172043,0.3764705882352941,0.8936170212765957,0.0,0.0,0.625,0.0851063829787234,0.5,0.125,0.1891891891891892,0.1891891891891892,0.13513513513513514,0.2972972972972973,SSH→MXP
SSH,NAP,3.0,0.0,525.0,0.0,2.0,0.0,174.0,3.0,0.0,16.0,0.0,0.0,0.0,1.0,Sharm El Sheikh,Egitto,EGY,Napoli,6,0.0,0.0,NSIS,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,SSH→NAP
SSH,VCE,1.0,0.0,216.0,16.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sharm El Sheikh,Egitto,EGY,Venezia,4,0.0,0.0,INTERPOL,13.0,13.0,2.0,5.0,0.15384615384615385,0.15384615384615385,1.0,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,SSH→VCE
SSH,VRN,0.0,8.0,194.0,0.0,0.0,0.0,354.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,Sharm El Sheikh,Egitto,EGY,Verona,4,0.0,0.0,NO REASON PROVIDED,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,SSH→VRN
STN,AOI,0.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,London,Regno Unito,GBR,Ancona,8,0.0,0.0,NO REASON PROVIDED,9.0,9.0,2.0,7.0,0.2222222222222222,0.2222222222222222,1.0,0.2857142857142857,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.0,STN→AOI
STN,BDS,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Brindisi,9,0.0,0.0,NO REASON PROVIDED,4.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,STN→BDS
STN,BGY,14.0,25.0,928.0,29.0,5.0,76.0,2240.0,12.0,0.0,18.0,0.0,1.0,3.0,10.0,London,Regno Unito,GBR,Bergamo,2,0.0,0.0,INTERPOL,157.0,156.0,37.0,101.0,0.23717948717948717,0.23717948717948717,0.9936305732484076,0.24647887323943662,0.8613861386138614,0.0,0.019801980198019802,0.25,0.039603960396039604,0.40625,0.1,0.21794871794871795,0.11538461538461539,0.20512820512820512,0.2948717948717949,STN→BGY
STN,BLQ,4.0,11.0,894.0,41.0,5.0,18.0,148.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,London,Regno Unito,GBR,Bologna,8,1.0,0.0,MANUALE,74.0,76.0,17.0,39.0,0.2236842105263158,0.2236842105263158,1.027027027027027,0.25757575757575757,0.9230769230769231,0.0,0.0,0.0,0.07692307692307693,0.6,0.6666666666666666,0.28,0.24,0.2,0.2,STN→BLQ
STN,BRI,1.0,3.0,352.0,9.0,0.0,0.0,554.0,3.0,0.0,14.0,0.0,0.0,0.0,2.0,London,Regno Unito,GBR,Bari,9,0.0,0.0,TSC,24.0,24.0,11.0,14.0,0.4583333333333333,0.4583333333333333,1.0,0.47619047619047616,0.8571428571428571,0.0,0.07142857142857142,0.5,0.07142857142857142,1.2,0.375,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,STN→BRI
STN,CAG,2.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Cagliari,5,0.0,0.0,NO REASON PROVIDED,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,STN→CAG
STN,CIA,8.0,2.0,1333.0,36.0,7.0,29.0,1671.0,9.0,0.0,23.0,0.0,0.0,0.0,17.0,London,Regno Unito,GBR,Roma,5,0.0,0.0,NO REASON PROVIDED,59.0,68.0,20.0,49.0,0.29411764705882354,0.29411764705882354,1.152542372881356,0.3125,0.9183673469387755,0.0,0.02040816326530612,0.0,0.04081632653061224,0.5833333333333334,0.0,0.13157894736842105,0.13157894736842105,0.21052631578947367,0.3157894736842105,STN→CIA
STN,CTA,0.0,8.0,162.0,0.0,1.0,18.0,169.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,London,Regno Unito,GBR,Catania,7,0.0,0.0,NO REASON PROVIDED,4.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,STN→CTA
STN,FCO,0.0,0.0,133.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Roma,5,0.0,0.0,INTERPOL,4.0,3.0,0.0,3.0,0.0,0.0,0.75,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,STN→FCO
STN,GOA,0.0,0.0,119.0,0.0,1.0,5.0,181.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,London,Regno Unito,GBR,Genova,1,0.0,0.0,NO REASON PROVIDED,39.0,40.0,3.0,20.0,0.075,0.075,1.0256410256410255,0.07692307692307693,0.95,0.0,0.0,0.0,0.05,0.08333333333333333,0.16666666666666666,0.125,0.125,0.3125,0.25,STN→GOA
STN,MXP,6.0,8.0,796.0,25.0,5.0,35.0,796.0,3.0,0.0,11.0,0.0,0.0,0.0,7.0,London,Regno Unito,GBR,Milano,2,0.0,0.0,MANUALE,120.0,124.0,47.0,65.0,0.3790322580645161,0.3790322580645161,1.0333333333333334,0.40350877192982454,0.9076923076923077,0.3333333333333333,0.03076923076923077,0.0,0.03076923076923077,0.13043478260869565,0.15789473684210525,0.18867924528301888,0.16981132075471697,0.20754716981132076,0.2830188679245283,STN→MXP
STN,NAP,6.0,5.0,512.0,9.0,6.0,24.0,495.0,4.0,0.0,20.0,0.0,0.0,0.0,1.0,London,Regno Unito,GBR,Napoli,6,0.0,0.0,NO REASON PROVIDED,11.0,11.0,1.0,8.0,0.09090909090909091,0.09090909090909091,1.0,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,STN→NAP
STN,PEG,1.0,0.0,165.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Perugia,5,0.0,0.0,NO REASON PROVIDED,24.0,26.0,3.0,16.0,0.11538461538461539,0.11538461538461539,1.0833333333333333,0.12,0.9375,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.23076923076923078,0.23076923076923078,0.0,0.23076923076923078,STN→PEG
